No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
560,ズルズキン,あくのはどう,あく,特殊,80,100,16,1,20%の確率で相手をひるませる。,2026/6/17,
560,ズルズキン,バークアウト,あく,特殊,55,95,16,1,相手の特攻を1段階下げる。,2026/6/17,
560,ズルズキン,うそなき,あく,変化,0,100,20,,相手の特防を2段階下げる。,2026/6/17,
560,ズルズキン,ちょうはつ,あく,変化,0,100,20,,相手をちょうはつ状態にする。,2026/6/17,
560,ズルズキン,いちゃもん,あく,変化,0,100,16,,相手を連続不可状態にする。,2026/6/17,
560,ズルズキン,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/6/17,
560,ズルズキン,アイアンヘッド,はがね,物理,80,100,16,1,30%の確率で相手をひるませる。,2026/6/17,
560,ズルズキン,てっぺき,はがね,変化,0,-,16,,自分の防御を2段階上げる。,2026/6/17,
604,シビルドン,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/6/17,
604,シビルドン,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/6/17,
604,シビルドン,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/6/17,
604,シビルドン,ブレイククロー,ノーマル,物理,75,95,12,1,50%の確率で相手の防御を1段階下げる。,2026/6/17,
604,シビルドン,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/6/17,
604,シビルドン,いかりのまえば,ノーマル,物理,,90,12,,相手の残りHPの1/2のダメージを与える。残り1の場合は1ダメージを与える。,2026/6/17,
604,シビルドン,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/6/17,
604,シビルドン,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/6/17,
604,シビルドン,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/6/17,
604,シビルドン,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/6/17,
604,シビルドン,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/6/17,
604,シビルドン,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/6/17,
604,シビルドン,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/6/17,
604,シビルドン,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/6/17,
604,シビルドン,ギガドレイン,くさ,特殊,75,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/6/17,
604,シビルドン,くさむすび,くさ,特殊,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/6/17,
604,シビルドン,ほのおのパンチ,ほのお,物理,75,100,16,1,10%の確率で相手をやけど状態にする。,2026/6/17,
604,シビルドン,かえんほうしゃ,ほのお,特殊,90,100,16,1,10%の確率で相手をやけど状態にする。,2026/6/17,
604,シビルドン,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/6/17,
604,シビルドン,アクアブレイク,みず,物理,85,100,12,1,20%の確率で相手の防御を1段階下げる。,2026/6/17,
604,シビルドン,たきのぼり,みず,物理,80,100,16,1,20%の確率で相手をひるませる。,2026/6/17,
604,シビルドン,だくりゅう,みず,特殊,90,85,12,1,30%の確率で相手の命中率を1段階下げる。,2026/6/17,
604,シビルドン,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/6/17,
604,シビルドン,サンダーダイブ,でんき,物理,100,95,16,1,外れるか失敗すると自分の最大HPの1/2のダメージを受ける。ちいさくなる状態の相手には威力が2倍になり必ず命中する。,2026/6/17,
604,シビルドン,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/6/17,
604,シビルドン,かみなりパンチ,でんき,物理,75,100,16,1,10%の確率で相手をまひ状態にする。,2026/6/17,
604,シビルドン,かみなりのキバ,でんき,物理,65,95,16,1,10%の確率で相手をまひ状態にする。10%の確率で相手をひるませる。,2026/6/17,
604,シビルドン,でんじほう,でんき,特殊,120,50,8,1,相手をまひ状態にする。,2026/6/17,
604,シビルドン,かみなり,でんき,特殊,110,70,12,1,30%の確率で相手をまひ状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/6/17,
604,シビルドン,10まんボルト,でんき,特殊,90,100,16,1,10%の確率で相手をまひ状態にする。,2026/6/17,
604,シビルドン,ほうでん,でんき,特殊,80,100,16,1,30%の確率で相手をまひ状態にする。,2026/6/17,
604,シビルドン,ライジングボルト,でんき,特殊,70,100,20,1,相手がエレキフィールド状態の効果を受けている場合、威力が2倍になる。,2026/6/17,
604,シビルドン,ボルトチェンジ,でんき,特殊,70,100,20,1,攻撃した後、手持ちの他のポケモンと交代する。,2026/6/17,
604,シビルドン,エレキネット,でんき,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/6/17,
604,シビルドン,チャージビーム,でんき,特殊,50,90,12,1,70%の確率で自分の特攻を上げる。,2026/6/17,
604,シビルドン,エレキボール,でんき,特殊,,100,12,,自分の素早さが相手より高いほど威力が上がる。威力40ー150。,2026/6/17,
604,シビルドン,エレキフィールド,でんき,変化,0,-,12,,5ターンの間 全体の場をエレキフィールド状態にする。,2026/6/17,
604,シビルドン,かいでんぱ,でんき,変化,0,100,16,,相手の特攻を2段階下げる。,2026/6/17,
604,シビルドン,じゅうでん,でんき,変化,0,-,20,,自分の特防を1段階上げる。でんき威力アップ状態になる。,2026/6/17,
604,シビルドン,でんじは,でんき,変化,0,90,20,,相手をまひ状態にする。,2026/6/17,
604,シビルドン,とびかかる,むし,物理,80,100,16,1,相手の攻撃を1段階下げる。,2026/6/17,
604,シビルドン,とんぼがえり,むし,物理,70,100,20,1,攻撃した後、手持ちの他のポケモンと交代する。,2026/6/17,
604,シビルドン,とびはねる,ひこう,物理,85,85,8,1,使ったターンで空中状態になり次のターンで攻撃する。30%の確率で相手をまひ状態にする。,2026/6/17,
604,シビルドン,アクロバット,ひこう,物理,55,100,16,1,自分が道具を持っていない場合威力が2倍になる。,2026/6/17,
604,シビルドン,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/6/17,
604,シビルドン,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/6/17,
604,シビルドン,どくどくのキバ,どく,物理,50,100,16,1,50%の確率で相手をもうどく状態にする。,2026/6/17,
604,シビルドン,アシッドボム,どく,特殊,40,100,20,1,相手の特防を2段階下げる。,2026/6/17,
604,シビルドン,とぐろをまく,どく,変化,0,-,20,,自分の攻撃、防御、命中率を1段階上げる。,2026/6/17,
604,シビルドン,いえき,どく,変化,0,100,12,,相手をとくせいなし状態にする。,2026/6/17,
604,シビルドン,じだんだ,じめん,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/6/17,
604,シビルドン,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/6/17,
604,シビルドン,きあいパンチ,かくとう,物理,150,100,20,1,自分が技を使うターンで、先に相手からの技のダメージを受けると失敗する。,2026/6/17,
604,シビルドン,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/6/17,
604,シビルドン,ばかぢから,かくとう,物理,120,100,8,1,自分の攻撃と防御が1段階下がる。,2026/6/17,
604,シビルドン,ボディプレス,かくとう,物理,80,100,12,1,この技は攻撃ではなく、防御の数値でダメージが決まる。,2026/6/17,
604,シビルドン,ドレインパンチ,かくとう,物理,75,100,12,1,相手に与えたダメージの1/2自分のHPを回復する。,2026/6/17,
604,シビルドン,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/6/17,
604,シビルドン,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/6/17,
604,シビルドン,サイコファング,エスパー,物理,85,100,12,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/6/17,
604,シビルドン,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/6/17,
604,シビルドン,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/6/17,
604,シビルドン,ひかりのかべ,エスパー,変化,0,-,20,,5ターンの間、味方の場をひかりのかべ状態にする。,2026/6/17,
604,シビルドン,たたりめ,ゴースト,特殊,65,100,12,1,相手が状態異常だと威力が2倍になる。,2026/6/17,
604,シビルドン,あやしいひかり,ゴースト,変化,0,100,12,,相手をこんらん状態にする。,2026/6/17,
604,シビルドン,げきりん,ドラゴン,物理,120,100,12,1,自分はあばれ状態になる。,2026/6/17,
604,シビルドン,ドラゴンクロー,ドラゴン,物理,80,100,16,1,通常の攻撃技。,2026/6/17,
604,シビルドン,ドラゴンテール,ドラゴン,物理,60,90,12,1,相手に控えがいる場合、相手をランダムに交代させる。,2026/6/17,
604,シビルドン,りゅうのはどう,ドラゴン,特殊,85,100,12,1,通常の攻撃技。,2026/6/17,
604,シビルドン,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/6/17,
604,シビルドン,かみくだく,あく,物理,80,100,16,1,20%の確率で相手の防御を1段階下げる。,2026/6/17,
604,シビルドン,はたきおとす,あく,物理,65,100,20,1,相手が道具を持っていると威力が1.5倍になる。相手の道具を失わせる。,2026/6/17,
604,シビルドン,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/6/17,
604,シビルドン,ヘビーボンバー,はがね,物理,,100,12,1,自分が相手より重いほど威力が上がる。威力40ー120。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/6/17,
604,シビルドン,ラスターカノン,はがね,特殊,80,100,12,1,10%の確率で相手の特防を1段階下げる。,2026/6/17,
668,カエンジシ,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/6/17,
